VIBR;805102284;3.61
UMID;805094732;2.67
PRES;805105150;0.19
FLUX;805104095;3.24
VIBR;805113533;1.84
VIBR;805103464;1.73
TEMP;805100662;3.62
VIBR;805112320;4.40
VIBR;805105366;3.12
FLUX;805099673;1.09
PRES;805108440;0.09
TEMP;805097756;4.25
TEMP;805104347;0.74
PRES;805090948;2.24
VIBR;805096283;0.97
FLUX;805117452;4.91
PRES;805105184;0.25
TEMP;805112213;1.83
UMID;805086207;2.50
TEMP;805113022;4.44
UMID;805106054;1.76
PRES;805111663;3.70
TEMP;805092645;4.62
VIBR;805092293;0.02
TEMP;805090741;4.09
VIBR;805093016;3.03
PRES;805086827;0.86
PRES;805095713;0.61
TEMP;805087642;4.62
UMID;805115744;0.40
PRES;805092813;3.90
VIBR;805114447;3.15
TEMP;805091619;0.68
TEMP;805099026;1.29
VIBR;805111033;4.40
PRES;805110676;4.27
FLUX;805109817;1.24
PRES;805112413;4.03
UMID;805105905;2.69
TEMP;805110405;1.43
UMID;805117438;4.91
FLUX;805115908;1.57
UMID;805113831;0.84
FLUX;805093338;0.46
PRES;805086280;2.91
VIBR;805094596;0.15
FLUX;805118292;4.89
UMID;805108852;3.58
UMID;805101404;2.99
FLUX;805107589;0.24
VIBR;805108826;4.59
PRES;805113259;4.66
PRES;805106158;3.09
FLUX;805115077;2.77
FLUX;805101659;0.49
PRES;805088476;0.93
FLUX;805110105;0.55
PRES;805086272;1.19
FLUX;805112794;0.69
PRES;805101106;2.87
VIBR;805105179;0.81
UMID;805088227;2.08
VIBR;805090705;2.25
VIBR;805108404;1.51
TEMP;805098643;1.35
UMID;805104627;0.16
TEMP;805094354;4.29
VIBR;805087631;4.79
FLUX;805097981;4.73
UMID;805103736;0.26
UMID;805101090;3.04
FLUX;805098660;2.31
VIBR;805095853;1.67
FLUX;805104624;2.10
VIBR;805090579;0.79
VIBR;805102677;0.10
VIBR;805086858;2.81
TEMP;805105457;0.49
FLUX;805117025;3.81
TEMP;805097099;4.65
UMID;805098702;0.28
UMID;805114525;1.73
VIBR;805098320;1.60
UMID;805094667;2.94
VIBR;805105659;2.59
VIBR;805115020;3.98
VIBR;805115716;2.12
TEMP;805113593;2.68
TEMP;805101856;4.03
UMID;805105909;2.16
PRES;805100705;0.55
PRES;805099948;4.44
PRES;805103949;2.11
TEMP;805115487;0.26
UMID;805095908;1.35
TEMP;805113012;4.98
FLUX;805098580;4.11
FLUX;805100551;1.69
TEMP;805097730;0.88
FLUX;805104937;3.40
VIBR;805097409;1.45
UMID;805086546;0.45
VIBR;805110528;0.57
VIBR;805116982;4.35
PRES;805118491;2.85
PRES;805101173;3.72
VIBR;805108179;2.88
UMID;805092580;0.11
PRES;805092955;4.93
TEMP;805092961;3.77
PRES;805106810;4.92
VIBR;805096746;0.62
UMID;805105580;1.29
VIBR;805108212;4.73
FLUX;805110104;2.13
FLUX;805109301;3.29
VIBR;805116261;3.84
PRES;805098590;2.10
UMID;805098198;1.74
FLUX;805115892;1.71
VIBR;805095235;2.19
TEMP;805091536;0.50
UMID;805116473;3.46
FLUX;805090279;0.12
VIBR;805112298;4.94
FLUX;805095787;2.72
PRES;805110976;2.23
VIBR;805100329;2.70
TEMP;805100446;3.83
UMID;805113703;0.34
PRES;805091073;0.36
TEMP;805098426;4.48
VIBR;805112125;4.42
PRES;805091458;4.14
TEMP;805102212;3.81
FLUX;805087505;3.11
VIBR;805100416;4.32
VIBR;805113259;4.50
PRES;805097888;0.20
PRES;805092321;3.17
PRES;805108850;2.62
TEMP;805113583;0.05
UMID;805111190;3.05
TEMP;805102890;2.25
FLUX;805098800;1.61
FLUX;805101731;4.71
PRES;805094123;4.95
VIBR;805107842;0.45
VIBR;805101538;4.32
TEMP;805107154;1.43
UMID;805087242;4.22
TEMP;805089701;2.73
TEMP;805087736;4.09
VIBR;805086184;2.82
FLUX;805087769;2.57
PRES;805099835;0.51
VIBR;805110441;4.63
VIBR;805112735;1.78
FLUX;805114906;3.54
TEMP;805088489;2.06
VIBR;805114281;1.80
VIBR;805110570;2.59
PRES;805102662;4.05
FLUX;805099162;3.18
TEMP;805098025;0.57
TEMP;805105056;0.39
UMID;805086118;3.97
VIBR;805109517;2.44
UMID;805088788;3.33
TEMP;805088171;4.57
VIBR;805114866;1.00
TEMP;805095330;2.78
