UMID;805086075;2.93
UMID;805086113;0.96
UMID;805086118;3.97
UMID;805086207;2.50
UMID;805086375;3.33
UMID;805086546;0.45
UMID;805086778;2.23
UMID;805086992;2.80
UMID;805087030;0.52
UMID;805087242;4.22
UMID;805087248;4.55
UMID;805087335;3.46
UMID;805087363;1.58
UMID;805087664;2.29
UMID;805087746;1.84
UMID;805088227;2.08
UMID;805088557;4.07
UMID;805088788;3.33
UMID;805089343;0.34
UMID;805089407;0.10
UMID;805089918;0.44
UMID;805090219;2.31
UMID;805090554;2.41
UMID;805090938;2.80
UMID;805091074;3.36
UMID;805091229;3.75
UMID;805091330;2.29
UMID;805091545;4.94
UMID;805091775;3.95
UMID;805092319;4.57
UMID;805092416;0.78
UMID;805092433;4.54
UMID;805092580;0.11
UMID;805092967;1.50
UMID;805093299;1.60
UMID;805093560;2.05
UMID;805093812;0.67
UMID;805093831;1.37
UMID;805093949;3.27
UMID;805094086;1.25
UMID;805094277;2.55
UMID;805094614;2.63
UMID;805094667;2.94
UMID;805094732;2.67
UMID;805094881;2.59
UMID;805095281;0.67
UMID;805095322;4.91
UMID;805095365;4.53
UMID;805095528;1.93
UMID;805095670;4.19
UMID;805095714;2.86
UMID;805095760;0.62
UMID;805095908;1.35
UMID;805095985;2.38
UMID;805096106;0.74
UMID;805096528;0.69
UMID;805097074;3.96
UMID;805097340;4.23
UMID;805097469;4.84
UMID;805097677;2.91
UMID;805098198;1.74
UMID;805098435;4.00
UMID;805098605;4.40
UMID;805098691;3.88
UMID;805098702;0.28
UMID;805098952;0.36
UMID;805099000;0.20
UMID;805099007;2.05
UMID;805099085;0.16
UMID;805099155;0.21
UMID;805099247;0.13
UMID;805099297;2.50
UMID;805099512;3.16
UMID;805099622;2.61
UMID;805100265;0.03
UMID;805100318;4.69
UMID;805100336;1.58
UMID;805100478;0.44
UMID;805100845;0.57
UMID;805100961;1.06
UMID;805101001;1.41
UMID;805101090;3.04
UMID;805101404;2.99
UMID;805101607;2.40
UMID;805101670;3.14
UMID;805101700;2.60
UMID;805101949;2.64
UMID;805102126;4.82
UMID;805102368;0.46
UMID;805102742;1.41
UMID;805102998;1.41
UMID;805103248;3.23
UMID;805103258;2.34
UMID;805103736;0.26
UMID;805104182;1.29
UMID;805104627;0.16
UMID;805104778;4.65
UMID;805105210;0.29
UMID;805105362;2.79
UMID;805105538;1.21
UMID;805105580;1.29
UMID;805105591;1.13
UMID;805105905;2.69
UMID;805105909;2.16
UMID;805105938;3.55
UMID;805106054;1.76
UMID;805106176;4.63
UMID;805106181;4.17
UMID;805106196;0.01
UMID;805106758;1.19
UMID;805107332;0.34
UMID;805108140;1.76
UMID;805108185;2.78
UMID;805108365;1.64
UMID;805108541;4.68
UMID;805108852;3.58
UMID;805109245;0.52
UMID;805109512;3.74
UMID;805109582;1.14
UMID;805109628;3.66
UMID;805109918;1.59
UMID;805110161;0.82
UMID;805110181;0.74
UMID;805110514;2.36
UMID;805110563;3.32
UMID;805110622;2.73
UMID;805110650;3.45
UMID;805110700;3.80
UMID;805110749;3.47
UMID;805110795;0.71
UMID;805110939;2.39
UMID;805111057;2.32
UMID;805111190;3.05
UMID;805111215;2.15
UMID;805111380;1.97
UMID;805111809;3.66
UMID;805111818;4.17
UMID;805111883;1.16
UMID;805112057;2.53
UMID;805112404;4.99
UMID;805112567;0.50
UMID;805112792;2.89
UMID;805112911;2.85
UMID;805112966;0.11
UMID;805112968;3.12
UMID;805113218;2.44
UMID;805113224;2.44
UMID;805113280;4.16
UMID;805113600;2.90
UMID;805113703;0.34
UMID;805113792;1.63
UMID;805113831;0.84
UMID;805113985;4.22
UMID;805114525;1.73
UMID;805114649;4.76
UMID;805114683;2.48
UMID;805114722;1.89
UMID;805114740;0.53
UMID;805114916;4.67
UMID;805115190;3.73
UMID;805115551;4.78
UMID;805115645;2.16
UMID;805115662;2.04
UMID;805115693;0.36
UMID;805115744;0.40
UMID;805116071;1.95
UMID;805116473;3.46
UMID;805116565;2.81
UMID;805116574;0.23
UMID;805116722;2.39
UMID;805116727;1.61
UMID;805116758;1.38
UMID;805116843;3.03
UMID;805116947;3.27
UMID;805117239;4.44
UMID;805117433;2.40
UMID;805117438;4.91
UMID;805117548;3.68
UMID;805117833;0.34
UMID;805118567;3.99
