PRES;805086272;1.19
PRES;805086280;2.91
PRES;805086336;1.74
PRES;805086698;2.20
PRES;805086762;1.04
PRES;805086827;0.86
PRES;805086964;3.46
PRES;805087477;4.38
PRES;805087650;0.34
PRES;805087744;1.96
PRES;805087978;1.18
PRES;805087985;3.99
PRES;805088029;4.90
PRES;805088076;2.53
PRES;805088150;4.21
PRES;805088395;0.39
PRES;805088476;0.93
PRES;805088586;2.19
PRES;805088651;3.13
PRES;805088744;4.11
PRES;805088759;0.74
PRES;805088988;1.72
PRES;805089849;4.68
PRES;805090078;1.74
PRES;805090086;2.64
PRES;805090329;0.01
PRES;805090370;3.09
PRES;805090584;3.43
PRES;805090707;1.99
PRES;805090812;2.37
PRES;805090948;2.24
PRES;805091073;0.36
PRES;805091137;4.42
PRES;805091169;3.58
PRES;805091458;4.14
PRES;805091926;4.15
PRES;805092312;4.79
PRES;805092321;3.17
PRES;805092340;0.10
PRES;805092813;3.90
PRES;805092955;4.93
PRES;805092959;1.26
PRES;805092997;3.92
PRES;805093161;2.09
PRES;805093310;0.63
PRES;805093696;0.31
PRES;805094033;1.78
PRES;805094123;4.95
PRES;805094454;3.92
PRES;805094539;1.14
PRES;805094850;1.33
PRES;805095000;3.54
PRES;805095445;4.75
PRES;805095631;4.18
PRES;805095636;0.30
PRES;805095713;0.61
PRES;805095917;1.59
PRES;805096414;2.37
PRES;805096422;3.54
PRES;805096560;2.62
PRES;805096787;0.52
PRES;805096804;0.20
PRES;805096910;4.52
PRES;805096942;3.37
PRES;805097278;2.11
PRES;805097332;2.22
PRES;805097389;0.68
PRES;805097421;1.91
PRES;805097564;4.44
PRES;805097888;0.20
PRES;805097955;3.86
PRES;805097958;3.31
PRES;805098091;2.79
PRES;805098127;4.97
PRES;805098590;2.10
PRES;805099006;2.77
PRES;805099150;2.23
PRES;805099835;0.51
PRES;805099948;4.44
PRES;805100198;3.02
PRES;805100378;1.75
PRES;805100470;3.64
PRES;805100705;0.55
PRES;805100840;2.69
PRES;805100841;2.84
PRES;805101106;2.87
PRES;805101173;3.72
PRES;805101304;2.41
PRES;805101333;1.74
PRES;805101776;0.22
PRES;805101785;4.13
PRES;805102360;1.53
PRES;805102662;4.05
PRES;805102747;4.32
PRES;805102860;0.53
PRES;805102994;3.13
PRES;805103349;0.88
PRES;805103506;1.19
PRES;805103949;2.11
PRES;805103978;2.30
PRES;805104276;0.78
PRES;805104283;2.75
PRES;805104495;0.73
PRES;805104757;0.96
PRES;805105020;0.29
PRES;805105150;0.19
PRES;805105164;2.04
PRES;805105184;0.25
PRES;805105275;4.74
PRES;805105296;1.72
PRES;805105311;1.07
PRES;805105405;1.38
PRES;805105405;4.40
PRES;805105437;0.15
PRES;805105587;0.73
PRES;805105608;4.47
PRES;805105750;3.20
PRES;805106095;4.22
PRES;805106158;3.09
PRES;805106328;0.50
PRES;805106720;3.16
PRES;805106810;4.92
PRES;805106825;2.79
PRES;805107010;0.58
PRES;805107042;3.44
PRES;805107276;0.53
PRES;805107575;1.00
PRES;805107604;4.28
PRES;805107704;0.40
PRES;805107758;4.17
PRES;805108105;0.46
PRES;805108321;3.93
PRES;805108440;0.09
PRES;805108514;2.05
PRES;805108649;4.90
PRES;805108705;1.62
PRES;805108773;0.80
PRES;805108850;2.62
PRES;805108918;0.97
PRES;805109205;2.88
PRES;805109244;2.45
PRES;805109454;4.62
PRES;805109656;3.68
PRES;805109732;4.11
PRES;805109967;3.16
PRES;805110016;0.34
PRES;805110276;1.50
PRES;805110307;2.58
PRES;805110354;2.81
PRES;805110624;1.76
PRES;805110676;4.27
PRES;805110851;3.32
PRES;805110976;2.23
PRES;805111219;4.40
PRES;805111663;3.70
PRES;805111705;0.45
PRES;805111915;0.94
PRES;805111925;1.26
PRES;805112413;4.03
PRES;805112756;1.83
PRES;805112885;2.63
PRES;805112979;4.39
PRES;805113207;3.10
PRES;805113240;2.08
PRES;805113259;4.66
PRES;805113739;1.07
PRES;805113775;4.41
PRES;805113863;4.59
PRES;805113975;2.00
PRES;805114033;0.55
PRES;805114204;4.90
PRES;805114219;4.03
PRES;805114326;2.96
PRES;805114483;4.98
PRES;805114847;4.59
PRES;805115120;0.83
PRES;805115278;1.08
PRES;805115306;0.39
PRES;805115326;3.62
PRES;805115510;0.82
PRES;805115836;3.91
PRES;805116230;0.47
PRES;805116292;0.27
PRES;805116445;1.26
PRES;805116675;2.13
PRES;805116781;0.47
PRES;805116981;1.40
PRES;805117063;1.69
PRES;805117173;0.22
PRES;805117474;4.79
PRES;805118051;0.73
PRES;805118149;4.79
PRES;805118173;1.89
PRES;805118234;3.50
PRES;805118248;4.32
PRES;805118433;4.24
PRES;805118491;2.85
PRES;805118506;0.85
