UMID;805092317;0.49
UMID;805106576;0.10
UMID;805108046;1.02
FLUX;805107034;0.62
TEMP;805095061;4.83
PRES;805088186;2.05
PRES;805093436;0.57
UMID;805107782;1.85
VIBR;805110970;2.05
UMID;805102213;4.39
UMID;805107111;0.07
TEMP;805108164;0.94
VIBR;805102379;1.82
TEMP;805117771;2.92
FLUX;805093460;1.29
UMID;805116830;0.54
VIBR;805116495;3.51
VIBR;805110159;0.46
VIBR;805086664;4.35
VIBR;805091392;1.08
TEMP;805117142;3.97
FLUX;805118327;4.49
FLUX;805088567;3.82
PRES;805094347;3.68
VIBR;805087697;2.59
FLUX;805091467;0.25
VIBR;805102511;3.88
FLUX;805104506;4.91
UMID;805096949;0.51
FLUX;805113519;2.81
PRES;805088640;0.74
VIBR;805113658;3.31
TEMP;805101610;3.16
VIBR;805103454;4.17
VIBR;805114094;2.61
PRES;805106051;4.98
VIBR;805094746;2.86
VIBR;805104424;4.16
TEMP;805103129;0.31
PRES;805091708;3.01
PRES;805111671;0.62
VIBR;805095790;1.02
UMID;805115947;3.94
VIBR;805086031;3.31
FLUX;805112781;4.06
UMID;805113435;0.36
UMID;805102531;3.55
FLUX;805108424;1.41
FLUX;805106826;0.38
UMID;805103909;3.64
PRES;805093026;4.35
UMID;805092404;2.76
VIBR;805108107;1.36
TEMP;805101189;4.64
UMID;805098643;4.41
FLUX;805107576;1.39
PRES;805094504;4.47
TEMP;805086068;0.13
VIBR;805094815;0.21
FLUX;805097840;4.04
FLUX;805116865;1.84
UMID;805116966;3.25
TEMP;805114225;3.19
FLUX;805093257;4.94
PRES;805104074;1.31
FLUX;805092171;0.72
FLUX;805100551;2.63
TEMP;805099937;3.33
TEMP;805104148;1.28
TEMP;805092740;2.56
PRES;805107610;2.92
FLUX;805101086;3.61
FLUX;805112477;3.57
PRES;805109028;0.21
PRES;805101518;0.57
PRES;805094476;0.59
TEMP;805096474;1.05
FLUX;805100072;1.90
FLUX;805114397;4.04
PRES;805107963;4.53
UMID;805088643;4.17
TEMP;805106295;1.12
PRES;805105537;1.89
PRES;805118297;3.40
UMID;805105376;3.21
TEMP;805086813;1.97
UMID;805114720;2.02
VIBR;805109772;2.17
PRES;805091154;0.40
UMID;805086533;2.39
FLUX;805096379;2.71
FLUX;805099667;1.49
VIBR;805104228;3.65
TEMP;805109430;3.86
TEMP;805117594;3.27
PRES;805104862;0.62
PRES;805091475;1.14
UMID;805106576;3.74
FLUX;805111985;4.79
TEMP;805105963;1.89
TEMP;805091098;3.42
FLUX;805110662;3.74
PRES;805101911;4.07
VIBR;805114403;1.58
FLUX;805112578;2.29
TEMP;805106398;0.69
TEMP;805113769;1.04
VIBR;805103924;4.65
UMID;805106538;3.18
PRES;805094504;3.16
UMID;805108986;2.70
VIBR;805108528;2.91
VIBR;805093138;0.22
UMID;805102524;0.09
TEMP;805105789;4.16
FLUX;805117222;4.28
PRES;805108014;0.73
PRES;805108663;4.93
FLUX;805093428;4.58
FLUX;805100416;2.80
UMID;805099880;3.39
