FLUX;805086256;2.66
FLUX;805086268;0.61
FLUX;805086694;4.16
FLUX;805086808;4.04
FLUX;805087310;3.50
FLUX;805087447;4.97
FLUX;805087547;2.63
FLUX;805087612;1.96
FLUX;805087723;4.46
FLUX;805087754;2.71
FLUX;805088232;4.80
FLUX;805088328;4.50
FLUX;805088444;1.13
FLUX;805088569;2.32
FLUX;805088830;4.40
FLUX;805088973;4.12
FLUX;805089024;0.81
FLUX;805089230;4.57
FLUX;805089366;2.99
FLUX;805089379;3.97
FLUX;805089424;2.70
FLUX;805089521;4.22
FLUX;805089821;2.24
FLUX;805089905;2.54
FLUX;805089952;0.45
FLUX;805090217;4.08
FLUX;805090364;2.69
FLUX;805090937;3.77
FLUX;805091198;3.75
FLUX;805091568;0.52
FLUX;805091716;3.26
FLUX;805091732;0.11
FLUX;805091930;1.16
FLUX;805091934;0.93
FLUX;805092100;4.29
FLUX;805092246;0.68
FLUX;805092290;3.31
FLUX;805092509;0.16
FLUX;805092575;1.24
FLUX;805092580;3.66
FLUX;805093126;4.98
FLUX;805093217;3.16
FLUX;805093251;2.00
FLUX;805093406;0.49
FLUX;805093544;0.62
FLUX;805093623;1.48
FLUX;805093627;1.44
FLUX;805093649;4.92
FLUX;805093807;3.23
FLUX;805094041;3.32
FLUX;805094191;0.70
FLUX;805094209;3.95
FLUX;805094246;2.22
FLUX;805094342;1.51
FLUX;805094641;3.16
FLUX;805094667;4.95
FLUX;805094670;4.38
FLUX;805094979;4.52
FLUX;805095221;3.72
FLUX;805095405;0.36
FLUX;805095543;4.19
FLUX;805095560;3.93
FLUX;805095670;1.50
FLUX;805096575;1.32
FLUX;805096607;3.16
FLUX;805096672;3.27
FLUX;805096696;0.81
FLUX;805096749;2.80
FLUX;805097033;1.48
FLUX;805097461;4.77
FLUX;805097506;4.44
FLUX;805097507;1.00
FLUX;805097648;3.93
FLUX;805097680;4.44
FLUX;805097687;0.76
FLUX;805097844;2.24
FLUX;805098106;3.21
FLUX;805098115;2.38
FLUX;805098445;4.20
FLUX;805098456;1.00
FLUX;805098676;3.71
FLUX;805098824;4.18
FLUX;805099116;4.52
FLUX;805099593;0.20
FLUX;805100033;3.12
FLUX;805100082;0.16
FLUX;805100108;2.70
FLUX;805100151;3.22
FLUX;805100190;0.29
FLUX;805100228;2.14
FLUX;805100273;3.15
FLUX;805100343;2.77
FLUX;805100427;0.39
FLUX;805100586;4.57
FLUX;805100809;0.14
FLUX;805100815;4.69
FLUX;805100860;0.94
FLUX;805101003;1.09
FLUX;805101052;4.40
FLUX;805101249;2.30
FLUX;805101573;1.76
FLUX;805101587;1.09
FLUX;805101618;2.03
FLUX;805101713;3.54
FLUX;805102022;0.53
FLUX;805102314;0.19
FLUX;805102438;1.32
FLUX;805102556;3.12
FLUX;805102961;4.32
FLUX;805102979;4.07
FLUX;805103176;0.37
FLUX;805103237;3.91
FLUX;805103340;0.50
FLUX;805103426;2.11
FLUX;805103690;0.82
FLUX;805104022;0.37
FLUX;805104056;3.74
FLUX;805104476;1.76
FLUX;805104588;1.01
FLUX;805104607;2.83
FLUX;805104647;4.53
FLUX;805104655;2.32
FLUX;805105097;1.06
FLUX;805105125;1.42
FLUX;805105352;4.75
FLUX;805105696;1.04
FLUX;805105804;2.96
FLUX;805105870;2.26
FLUX;805106176;3.85
FLUX;805106315;2.09
FLUX;805106333;2.14
FLUX;805106576;0.98
FLUX;805106911;4.42
FLUX;805107051;2.05
FLUX;805107084;1.62
FLUX;805107488;4.28
FLUX;805107620;0.96
FLUX;805107654;4.55
FLUX;805107815;2.49
FLUX;805107848;4.58
FLUX;805108428;3.31
FLUX;805108465;0.54
FLUX;805108647;3.79
FLUX;805108974;4.90
FLUX;805109231;4.47
FLUX;805109436;4.15
FLUX;805109450;4.57
FLUX;805109813;1.38
FLUX;805109931;2.26
FLUX;805109972;0.86
FLUX;805110037;3.33
FLUX;805110188;0.69
FLUX;805110283;4.54
FLUX;805110470;0.18
FLUX;805110741;3.78
FLUX;805110833;0.73
FLUX;805111150;4.09
FLUX;805111278;3.96
FLUX;805111342;1.47
FLUX;805111364;1.79
FLUX;805111538;3.01
FLUX;805111593;1.68
FLUX;805111651;2.72
FLUX;805111675;3.89
FLUX;805111826;1.93
FLUX;805111873;4.51
FLUX;805112002;4.21
FLUX;805112092;4.53
FLUX;805112164;2.16
FLUX;805112383;4.02
FLUX;805113210;4.71
FLUX;805113230;2.16
FLUX;805113407;2.52
FLUX;805113473;1.43
FLUX;805113634;2.16
FLUX;805113648;2.14
FLUX;805114066;4.41
FLUX;805114226;4.70
FLUX;805114468;0.50
FLUX;805114550;1.43
FLUX;805115052;4.39
FLUX;805115069;2.70
FLUX;805115360;3.43
FLUX;805115482;3.20
FLUX;805115694;3.65
FLUX;805115875;0.49
FLUX;805116081;4.62
FLUX;805116569;1.95
FLUX;805116789;0.32
FLUX;805116997;1.72
FLUX;805117322;2.29
FLUX;805117346;0.29
FLUX;805117382;1.14
FLUX;805117462;1.50
FLUX;805117511;2.81
FLUX;805117862;3.29
FLUX;805117870;2.95
FLUX;805117871;3.69
FLUX;805117885;2.13
FLUX;805118184;4.04
FLUX;805118295;3.22
FLUX;805118462;0.30
FLUX;805118503;4.84
FLUX;805118579;1.06
