VIBR;805086270;1.71
VIBR;805086849;3.27
VIBR;805087012;2.90
VIBR;805087012;0.80
VIBR;805087299;1.59
VIBR;805087506;0.46
VIBR;805087787;4.84
VIBR;805087808;2.53
VIBR;805088020;0.44
VIBR;805088231;0.24
VIBR;805088333;0.26
VIBR;805088349;4.94
VIBR;805088465;1.96
VIBR;805089236;3.06
VIBR;805089267;4.34
VIBR;805089400;5.00
VIBR;805089619;2.72
VIBR;805089643;0.21
VIBR;805089872;2.09
VIBR;805089947;3.98
VIBR;805089980;2.72
VIBR;805090367;2.91
VIBR;805090391;1.93
VIBR;805090787;0.40
VIBR;805090883;1.60
VIBR;805090950;4.40
VIBR;805091243;3.52
VIBR;805091767;0.23
VIBR;805092088;4.13
VIBR;805092220;3.75
VIBR;805092230;1.02
VIBR;805092350;1.80
VIBR;805092469;4.43
VIBR;805092591;1.20
VIBR;805092773;2.14
VIBR;805092797;1.74
VIBR;805092900;0.44
VIBR;805093019;4.02
VIBR;805093088;0.42
VIBR;805093167;1.82
VIBR;805093266;1.91
VIBR;805093546;2.81
VIBR;805093755;4.74
VIBR;805094027;0.66
VIBR;805094157;0.08
VIBR;805094197;2.75
VIBR;805094484;4.41
VIBR;805094521;4.93
VIBR;805094669;4.65
VIBR;805094901;0.10
VIBR;805095020;2.93
VIBR;805095088;1.45
VIBR;805095463;1.05
VIBR;805095647;4.60
VIBR;805095829;4.84
VIBR;805095875;2.40
VIBR;805095900;0.38
VIBR;805095972;1.39
VIBR;805096460;0.88
VIBR;805096489;3.16
VIBR;805096538;2.07
VIBR;805096660;0.70
VIBR;805096677;3.84
VIBR;805096752;4.00
VIBR;805096756;4.66
VIBR;805096808;0.96
VIBR;805096997;3.08
VIBR;805097246;0.01
VIBR;805097357;4.33
VIBR;805097503;1.76
VIBR;805097604;0.84
VIBR;805098080;2.16
VIBR;805098158;1.97
VIBR;805098223;0.65
VIBR;805098303;3.53
VIBR;805098447;1.98
VIBR;805098529;4.06
VIBR;805098561;3.52
VIBR;805098680;4.47
VIBR;805098682;1.94
VIBR;805098686;3.59
VIBR;805098726;0.47
VIBR;805098790;0.31
VIBR;805098875;3.91
VIBR;805098937;3.38
VIBR;805098990;0.48
VIBR;805099152;1.09
VIBR;805099176;4.64
VIBR;805099199;3.29
VIBR;805099244;1.91
VIBR;805099674;4.54
VIBR;805099930;3.08
VIBR;805100166;3.72
VIBR;805100317;0.31
VIBR;805100348;3.93
VIBR;805100551;3.06
VIBR;805100565;3.98
VIBR;805101371;0.16
VIBR;805101740;4.69
VIBR;805101915;2.48
VIBR;805102121;2.97
VIBR;805102151;0.25
VIBR;805102450;0.71
VIBR;805103167;1.15
VIBR;805103187;3.18
VIBR;805103233;2.88
VIBR;805103589;0.02
VIBR;805103954;0.27
VIBR;805103968;3.87
VIBR;805104288;4.04
VIBR;805104310;0.91
VIBR;805104316;1.04
VIBR;805104411;0.97
VIBR;805104440;0.12
VIBR;805104861;2.68
VIBR;805105039;3.71
VIBR;805105064;4.79
VIBR;805105698;0.66
VIBR;805105919;4.98
VIBR;805106200;4.92
VIBR;805106265;1.43
VIBR;805106334;2.11
VIBR;805106434;1.44
VIBR;805106519;3.87
VIBR;805106521;2.50
VIBR;805106670;0.24
VIBR;805106885;1.32
VIBR;805107030;0.34
VIBR;805107324;2.34
VIBR;805107436;4.80
VIBR;805107574;2.53
VIBR;805107938;2.34
VIBR;805108049;2.49
VIBR;805108111;4.74
VIBR;805108146;4.55
VIBR;805108223;2.89
VIBR;805108299;4.84
VIBR;805108328;4.80
VIBR;805108463;4.97
VIBR;805108946;0.89
VIBR;805109025;1.09
VIBR;805109175;4.31
VIBR;805109186;0.69
VIBR;805109215;4.15
VIBR;805109247;2.59
VIBR;805109380;2.47
VIBR;805109430;3.32
VIBR;805109443;1.54
VIBR;805109546;3.43
VIBR;805109636;2.49
VIBR;805109720;4.08
VIBR;805109903;4.04
VIBR;805110190;2.97
VIBR;805110294;3.37
VIBR;805110413;3.70
VIBR;805110617;0.98
VIBR;805110661;0.80
VIBR;805110700;3.14
VIBR;805110907;2.44
VIBR;805111392;2.78
VIBR;805111423;4.02
VIBR;805111575;3.16
VIBR;805111659;1.73
VIBR;805111725;0.06
VIBR;805111763;4.57
VIBR;805111794;2.52
VIBR;805112289;1.27
VIBR;805112381;3.09
VIBR;805112510;0.43
VIBR;805112536;4.36
VIBR;805112618;1.04
VIBR;805112719;3.57
VIBR;805112762;0.77
VIBR;805112953;2.15
VIBR;805113315;2.82
VIBR;805113330;2.62
VIBR;805113362;1.66
VIBR;805113681;0.90
VIBR;805113682;1.39
VIBR;805113924;1.02
VIBR;805113939;2.71
VIBR;805113984;1.77
VIBR;805114401;1.00
VIBR;805114502;2.83
VIBR;805114692;1.84
VIBR;805114819;0.76
VIBR;805114896;2.23
VIBR;805115341;4.06
VIBR;805115347;2.52
VIBR;805115455;4.09
VIBR;805115587;4.05
VIBR;805115632;1.15
VIBR;805115675;4.02
VIBR;805116077;3.91
VIBR;805116211;0.30
VIBR;805116236;0.37
VIBR;805116333;2.81
VIBR;805116607;4.50
VIBR;805116638;0.66
VIBR;805117282;4.00
VIBR;805117516;3.11
VIBR;805117885;2.41
VIBR;805118194;0.23
VIBR;805118701;3.81
